source_file,round,year,category_name,category_code,product_name,product_seen_in_category_tab,default_source_sheet,segment_total_market_size,segment_total_units_sold,segment_pct_total_industry,next_year_growth_rate,units_sold,potential_sold,units_sold_share_of_segment,target_potential_share_of_segment,stock_out,price,age,performance,size,reliability,sales_budget,promo_budget,customer_accessibility,customer_awareness,customer_satisfaction,age_pct_of_target,price_pct_of_target_mid,performance_pct_of_target,size_pct_of_target,reliability_pct_of_target_mid
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Daze,0,Traditional,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,29.0,2.4,5.7,14.3,17500.0,1250.0,1100.0,0.56,0.615,33.0,1.4,-0.016949152542372836,-0.45192307692307687,-0.065359477124183,-0.2857142857142857
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Dell,0,Low End,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,24.0,2.9,2.2,17.8,14000.0,1200.0,1000.0,0.37,0.561,7.0,1.9,-0.18644067796610164,-0.7884615384615384,0.1633986928104576,-0.4285714285714286
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Dot,1,Performance,3059.0,3059.0,0.095,0.198,343.0,336.0,0.11212814645308924,0.10983981693363844,No,34.0,2.1,9.9,15.3,25000.0,800.0,900.0,0.3,0.48700000000000004,19.0,1.1,0.15254237288135597,-0.04807692307692313,0.0,0.020408163265306145
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Duck,0,High End,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,39.5,1.6,8.8,11.5,23000.0,1050.0,950.0,0.46,0.524,18.0,0.6000000000000001,0.3389830508474576,-0.15384615384615385,-0.24836601307189543,-0.061224489795918324
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Dune,0,Size,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,34.5,2.1,4.5,10.5,19000.0,900.0,850.0,0.38,0.47100000000000003,23.0,1.1,0.1694915254237288,-0.5673076923076923,-0.3137254901960784,-0.22448979591836737
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Eat,1,Performance,3059.0,3059.0,0.095,0.198,3.0,3.0,0.0009807126511932004,0.0009807126511932004,Yes,24.5,2.4,5.9,14.5,17500.0,1500.0,1100.0,0.33,0.615,0.0,1.4,-0.1694915254237288,-0.4326923076923077,-0.05228758169934644,-0.2857142857142857
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Ebb,0,Traditional,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,19.5,3.0,3.0,18.0,14500.0,1500.0,1150.0,0.61,0.609,0.0,2.0,-0.3389830508474576,-0.7115384615384616,0.17647058823529416,-0.40816326530612246
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Echo,0,High End,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,36.5,2.7,8.0,12.0,23000.0,1500.0,1200.0,0.5,0.603,9.0,1.7000000000000002,0.23728813559322037,-0.23076923076923084,-0.21568627450980393,-0.061224489795918324
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Edge,1,Performance,3059.0,3059.0,0.095,0.198,389.0,378.0,0.12716574043805165,0.12356979405034325,No,33.0,1.9,10.6,15.3,27000.0,1000.0,950.0,0.33,0.503,34.0,0.8999999999999999,0.11864406779661008,0.019230769230769162,0.0,0.1020408163265305
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Egg,0,Size,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,31.5,1.9,5.0,10.0,19000.0,900.0,950.0,0.39,0.503,34.0,0.8999999999999999,0.06779661016949157,-0.5192307692307693,-0.3464052287581699,-0.22448979591836737
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Fast,0,Traditional,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,26.5,2.4,5.7,14.3,17500.0,2000.0,2000.0,0.67,0.8170000000000001,48.0,1.4,-0.10169491525423724,-0.45192307692307687,-0.065359477124183,-0.2857142857142857
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Feat,0,Traditional,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,19.5,5.6,3.0,17.0,14000.0,2000.0,2000.0,0.67,0.7959999999999999,1.0,4.6,-0.3389830508474576,-0.7115384615384616,0.11111111111111116,-0.4285714285714286
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Fist,0,High End,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,39.5,1.4,9.3,10.9,23500.0,2000.0,2000.0,0.6,0.774,37.0,0.3999999999999999,0.3389830508474576,-0.10576923076923073,-0.2875816993464052,-0.04081632653061229
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Foam,1,Performance,3059.0,3059.0,0.095,0.198,484.0,544.0,0.15822164105916967,0.17783589408303366,Yes,34.0,1.9,10.4,15.3,27000.0,2000.0,2000.0,0.48,0.754,44.0,0.8999999999999999,0.15254237288135597,0.0,0.0,0.1020408163265305
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Fume,0,Size,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,34.5,1.8,4.7,9.6,21000.0,2000.0,2000.0,0.55,0.754,57.0,0.8,0.1694915254237288,-0.5480769230769231,-0.37254901960784315,-0.1428571428571429
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Gaffe,0,Traditional,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,27.0,2.4,5.7,14.3,17500.0,1250.0,1250.0,0.55,0.66,38.0,1.4,-0.0847457627118644,-0.45192307692307687,-0.065359477124183,-0.2857142857142857
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Gaggle,0,High End,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,39.25,2.7,8.0,12.0,23000.0,950.0,950.0,0.43,0.524,7.0,1.7000000000000002,0.3305084745762712,-0.23076923076923084,-0.21568627450980393,-0.061224489795918324
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Gerbil,0,Low End,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,19.0,3.0,2.2,17.8,14000.0,1150.0,1150.0,0.37,0.609,19.0,2.0,-0.35593220338983056,-0.7884615384615384,0.1633986928104576,-0.4285714285714286
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Goose,1,Performance,3059.0,3059.0,0.095,0.198,295.0,289.0,0.09643674403399805,0.09447531873161163,No,33.0,3.5,9.4,15.5,25000.0,700.0,700.0,0.29,0.425,15.0,2.5,0.11864406779661008,-0.09615384615384615,0.013071895424836555,0.020408163265306145
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Graft,0,Size,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,33.0,1.9,4.7,9.6,19000.0,900.0,900.0,0.38,0.48700000000000004,36.0,0.8999999999999999,0.11864406779661008,-0.5480769230769231,-0.37254901960784315,-0.22448979591836737
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Hamper,0,Size,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,34.25,1.8,4.7,9.6,19000.0,1250.0,1500.0,0.47,0.664,43.0,0.8,0.1610169491525424,-0.5480769230769231,-0.37254901960784315,-0.22448979591836737
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Heft,0,Traditional,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,29.75,2.4,6.0,14.2,17000.0,2400.0,1900.0,0.66,0.804,39.0,1.4,0.008474576271186418,-0.42307692307692313,-0.07189542483660138,-0.30612244897959184
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Hilt,1,Performance,3059.0,3059.0,0.095,0.198,384.0,373.0,0.12553121935272965,0.12193527296502125,No,34.5,1.9,10.4,14.8,27000.0,1250.0,1100.0,0.37,0.551,33.0,0.8999999999999999,0.1694915254237288,0.0,-0.0326797385620915,0.1020408163265305
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Hoary,0,High End,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,39.5,1.4,9.0,11.0,22000.0,1500.0,1400.0,0.56,0.659,25.0,0.3999999999999999,0.3389830508474576,-0.1346153846153847,-0.28104575163398693,-0.10204081632653061
CP133203_1_round_1_2027.xlsx,1,2027,Performance,3,Hue,0,Low End,3059.0,3059.0,0.095,0.198,0.0,0.0,0.0,0.0,No Data,21.75,2.9,2.2,17.8,13000.0,1000.0,1800.0,0.34,0.767,11.0,1.9,-0.2627118644067796,-0.7884615384615384,0.1633986928104576,-0.4693877551020408
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Able,1,Size,3129.0,3129.0,0.096,0.183,41.0,39.0,0.01310322786832854,0.012464046021093002,Yes,27.5,2.4,5.7,14.3,17500.0,1800.0,1600.0,0.46,0.75,1.0,1.4,-0.06779661016949157,0.2127659574468086,0.4895833333333335,-0.05405405405405406
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Acre,0,Traditional,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,19.5,5.6,3.0,17.0,14000.0,1700.0,1500.0,0.65,0.706,1.0,4.6,-0.3389830508474576,-0.36170212765957455,0.7708333333333335,-0.2432432432432432
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Adam,0,High End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,38.0,2.7,8.0,12.0,23000.0,800.0,800.0,0.42,0.47600000000000003,7.0,1.7000000000000002,0.2881355932203389,0.7021276595744681,0.25,0.2432432432432432
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Aft,0,Performance,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,33.0,2.1,10.0,15.3,25000.0,700.0,700.0,0.29,0.425,19.0,1.1,0.11864406779661008,1.127659574468085,0.5937500000000002,0.3513513513513513
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Agape,1,Size,3129.0,3129.0,0.096,0.183,351.0,342.0,0.11217641418983701,0.10930009587727708,No,33.5,1.9,4.7,9.6,19000.0,1350.0,1200.0,0.46,0.5820000000000001,41.0,0.8999999999999999,0.13559322033898313,0.0,0.0,0.027027027027026973
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Baker,1,Size,3129.0,3129.0,0.096,0.183,45.0,43.0,0.014381591562799617,0.013742409715564077,No,27.75,2.4,5.7,14.3,18000.0,2000.0,2000.0,0.45,0.8170000000000001,1.0,1.4,-0.05932203389830504,0.2127659574468086,0.4895833333333335,-0.027027027027026973
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Bead,0,Low End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,19.0,5.6,3.0,17.0,13000.0,1500.0,1500.0,0.43,0.706,25.0,4.6,-0.35593220338983056,-0.36170212765957455,0.7708333333333335,-0.29729729729729726
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Bid,0,High End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,39.5,1.4,9.1,11.0,22500.0,1200.0,1200.0,0.5,0.603,25.0,0.3999999999999999,0.3389830508474576,0.9361702127659572,0.14583333333333348,0.21621621621621623
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Bold,0,Performance,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,33.25,2.0,10.4,15.3,25000.0,1450.0,1200.0,0.4,0.5820000000000001,25.0,1.0,0.12711864406779672,1.2127659574468086,0.5937500000000002,0.3513513513513513
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Buddy,1,Size,3129.0,3129.0,0.096,0.183,335.0,326.0,0.10706295941195271,0.10418664109939278,No,34.0,1.9,4.6,9.7,18250.0,1200.0,1200.0,0.45,0.5820000000000001,37.0,0.8999999999999999,0.15254237288135597,-0.021276595744680993,0.01041666666666674,-0.013513513513513487
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Cake,0,Traditional,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,27.5,2.3,6.2,14.0,17550.0,1200.0,1200.0,0.57,0.6459999999999999,38.0,1.2999999999999998,-0.06779661016949157,0.31914893617021267,0.4583333333333335,-0.05135135135135138
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Cedar,0,Traditional,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,20.0,3.1,3.5,17.4,14000.0,1550.0,1200.0,0.57,0.624,2.0,2.1,-0.3220338983050848,-0.25531914893617025,0.8125,-0.2432432432432432
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Cid,0,High End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,38.0,1.5,8.9,11.3,23000.0,1400.0,900.0,0.5,0.508,21.0,0.5,0.2881355932203389,0.8936170212765957,0.17708333333333348,0.2432432432432432
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Coat,0,High End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,32.5,2.0,10.0,15.0,26000.0,750.0,850.0,0.5,0.47100000000000003,1.0,1.0,0.10169491525423724,1.127659574468085,0.5625,0.4054054054054055
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Cure,1,Size,3129.0,3129.0,0.096,0.183,429.0,441.0,0.137104506232023,0.14093959731543623,No,32.5,2.0,4.5,10.2,19000.0,750.0,900.0,0.36,0.48700000000000004,29.0,1.0,0.10169491525423724,-0.042553191489361764,0.0625,0.027027027027026973
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Daze,1,Size,3129.0,3129.0,0.096,0.183,32.0,31.0,0.010226909555768616,0.009907318632150847,No,29.0,2.4,5.7,14.3,17500.0,1250.0,1100.0,0.38,0.615,1.0,1.4,-0.016949152542372836,0.2127659574468086,0.4895833333333335,-0.05405405405405406
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Dell,0,Low End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,24.0,2.9,2.2,17.8,14000.0,1200.0,1000.0,0.37,0.561,7.0,1.9,-0.18644067796610164,-0.5319148936170213,0.8541666666666667,-0.2432432432432432
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Dot,0,High End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,34.0,2.1,9.9,15.3,25000.0,800.0,900.0,0.46,0.48700000000000004,0.0,1.1,0.15254237288135597,1.106382978723404,0.5937500000000002,0.3513513513513513
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Duck,0,High End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,39.5,1.6,8.8,11.5,23000.0,1050.0,950.0,0.46,0.524,18.0,0.6000000000000001,0.3389830508474576,0.8723404255319149,0.19791666666666674,0.2432432432432432
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Dune,1,Size,3129.0,3129.0,0.096,0.183,394.0,445.0,0.1259188239054011,0.14221796100990733,No,34.5,2.1,4.5,10.5,19000.0,900.0,850.0,0.38,0.47100000000000003,23.0,1.1,0.1694915254237288,-0.042553191489361764,0.09375,0.027027027027026973
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Eat,0,Traditional,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,24.5,2.4,5.9,14.5,17500.0,1500.0,1100.0,0.61,0.615,44.0,1.4,-0.1694915254237288,0.25531914893617014,0.5104166666666667,-0.05405405405405406
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Ebb,0,Traditional,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,19.5,3.0,3.0,18.0,14500.0,1500.0,1150.0,0.61,0.609,0.0,2.0,-0.3389830508474576,-0.36170212765957455,0.875,-0.21621621621621623
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Echo,0,High End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,36.5,2.7,8.0,12.0,23000.0,1500.0,1200.0,0.5,0.603,9.0,1.7000000000000002,0.23728813559322037,0.7021276595744681,0.25,0.2432432432432432
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Edge,0,Performance,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,33.0,1.9,10.6,15.3,27000.0,1000.0,950.0,0.33,0.503,34.0,0.8999999999999999,0.11864406779661008,1.2553191489361701,0.5937500000000002,0.45945945945945943
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Egg,1,Size,3129.0,3129.0,0.096,0.183,372.0,353.0,0.11888782358581017,0.11281559603707254,No,31.5,1.9,5.0,10.0,19000.0,900.0,950.0,0.39,0.503,34.0,0.8999999999999999,0.06779661016949157,0.06382978723404253,0.04166666666666674,0.027027027027026973
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Fast,1,Size,3129.0,3129.0,0.096,0.183,37.0,45.0,0.011824864173857462,0.014381591562799617,Yes,26.5,2.4,5.7,14.3,17500.0,2000.0,2000.0,0.55,0.8170000000000001,1.0,1.4,-0.10169491525423724,0.2127659574468086,0.4895833333333335,-0.05405405405405406
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Feat,0,Traditional,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,19.5,5.6,3.0,17.0,14000.0,2000.0,2000.0,0.67,0.7959999999999999,1.0,4.6,-0.3389830508474576,-0.36170212765957455,0.7708333333333335,-0.2432432432432432
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Fist,0,High End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,39.5,1.4,9.3,10.9,23500.0,2000.0,2000.0,0.6,0.774,37.0,0.3999999999999999,0.3389830508474576,0.9787234042553192,0.13541666666666674,0.2702702702702702
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Foam,0,Performance,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,34.0,1.9,10.4,15.3,27000.0,2000.0,2000.0,0.48,0.754,44.0,0.8999999999999999,0.15254237288135597,1.2127659574468086,0.5937500000000002,0.45945945945945943
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Fume,1,Size,3129.0,3129.0,0.096,0.183,377.0,366.0,0.12048577820389901,0.11697027804410355,No,34.5,1.8,4.7,9.6,21000.0,2000.0,2000.0,0.55,0.754,57.0,0.8,0.1694915254237288,0.0,0.0,0.1351351351351351
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Gaffe,0,Traditional,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,27.0,2.4,5.7,14.3,17500.0,1250.0,1250.0,0.55,0.66,38.0,1.4,-0.0847457627118644,0.2127659574468086,0.4895833333333335,-0.05405405405405406
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Gaggle,0,High End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,39.25,2.7,8.0,12.0,23000.0,950.0,950.0,0.43,0.524,7.0,1.7000000000000002,0.3305084745762712,0.7021276595744681,0.25,0.2432432432432432
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Gerbil,0,Low End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,19.0,3.0,2.2,17.8,14000.0,1150.0,1150.0,0.37,0.609,19.0,2.0,-0.35593220338983056,-0.5319148936170213,0.8541666666666667,-0.2432432432432432
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Goose,0,Performance,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,33.0,3.5,9.4,15.5,25000.0,700.0,700.0,0.29,0.425,15.0,2.5,0.11864406779661008,1.0,0.6145833333333335,0.3513513513513513
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Graft,1,Size,3129.0,3129.0,0.096,0.183,309.0,300.0,0.0987535953978907,0.09587727708533078,No,33.0,1.9,4.7,9.6,19000.0,900.0,900.0,0.38,0.48700000000000004,36.0,0.8999999999999999,0.11864406779661008,0.0,0.0,0.027027027027026973
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Hamper,1,Size,3129.0,3129.0,0.096,0.183,323.0,314.0,0.10322786832853947,0.10035155001597955,No,34.25,1.8,4.7,9.6,19000.0,1250.0,1500.0,0.47,0.664,43.0,0.8,0.1610169491525424,0.0,0.0,0.027027027027026973
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Heft,0,Traditional,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,29.75,2.4,6.0,14.2,17000.0,2400.0,1900.0,0.66,0.804,39.0,1.4,0.008474576271186418,0.2765957446808509,0.47916666666666674,-0.08108108108108103
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Hilt,0,High End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,34.5,1.9,10.4,14.8,27000.0,1250.0,1100.0,0.56,0.551,2.0,0.8999999999999999,0.1694915254237288,1.2127659574468086,0.5416666666666667,0.45945945945945943
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Hoary,0,High End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,39.5,1.4,9.0,11.0,22000.0,1500.0,1400.0,0.56,0.659,25.0,0.3999999999999999,0.3389830508474576,0.9148936170212765,0.14583333333333348,0.18918918918918926
CP133203_1_round_1_2027.xlsx,1,2027,Size,4,Hue,0,Low End,3129.0,3129.0,0.096,0.183,0.0,0.0,0.0,0.0,No Data,21.75,2.9,2.2,17.8,13000.0,1000.0,1800.0,0.34,0.767,11.0,1.9,-0.2627118644067796,-0.5319148936170213,0.8541666666666667,-0.29729729729729726
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Able,1,Traditional,11745.0,11745.0,0.294,0.092,1608.0,1591.0,0.13690932311621967,0.1354618986802895,Yes,27.5,1.9,6.4,13.6,17500.0,2050.0,1900.0,0.66,0.938,53.0,-0.050000000000000044,0.14583333333333326,0.0,0.0,0.06060606060606055
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Acre,1,Traditional,11745.0,11745.0,0.294,0.092,2.0,2.0,0.00017028522775649213,0.00017028522775649213,No,19.0,3.6,2.7,17.3,14000.0,2050.0,1800.0,0.66,0.893,0.0,0.8,-0.20833333333333337,-0.578125,0.2720588235294119,-0.1515151515151515
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Adam,0,High End,11745.0,11745.0,0.294,0.092,0.0,0.0,0.0,0.0,No Data,38.0,3.7,8.0,12.0,23000.0,800.0,800.0,0.33,0.47,3.0,0.8500000000000001,0.5833333333333333,0.25,-0.11764705882352944,0.39393939393939403
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Aft,0,Performance,11745.0,11745.0,0.294,0.092,0.0,0.0,0.0,0.0,No Data,33.0,3.1,10.0,15.3,25000.0,700.0,700.0,0.24,0.405,12.0,0.55,0.375,0.5625,0.125,0.5151515151515151
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Agape,0,Size,11745.0,11745.0,0.294,0.092,0.0,0.0,0.0,0.0,No Data,34.5,1.6,5.4,8.6,19000.0,1750.0,1600.0,0.47,0.772,43.0,-0.19999999999999996,0.4375,-0.15625,-0.36764705882352944,0.1515151515151516
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Baker,1,Traditional,11745.0,11745.0,0.294,0.092,1753.0,1652.0,0.14925500212856535,0.14065559812686249,No,27.75,1.9,6.4,13.6,18000.0,2000.0,2000.0,0.66,0.996,54.0,-0.050000000000000044,0.15625,0.0,0.0,0.09090909090909083
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Bead,0,Low End,11745.0,11745.0,0.294,0.092,0.0,0.0,0.0,0.0,No Data,19.5,6.6,3.0,17.0,13500.0,1600.0,1600.0,0.48,0.855,32.0,2.3,-0.1875,-0.53125,0.25,-0.18181818181818177
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Bid,0,High End,11745.0,11745.0,0.294,0.092,0.0,0.0,0.0,0.0,No Data,39.0,1.3,10.0,9.8,22500.0,1350.0,1500.0,0.46,0.763,30.0,-0.35,0.625,0.5625,-0.27941176470588225,0.36363636363636354
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Bold,0,Performance,11745.0,11745.0,0.294,0.092,0.0,0.0,0.0,0.0,No Data,34.0,1.6,11.4,14.6,25000.0,1450.0,1200.0,0.41,0.667,26.0,-0.19999999999999996,0.41666666666666674,0.78125,0.07352941176470584,0.5151515151515151
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Buddy,0,Size,11745.0,11745.0,0.294,0.092,0.0,0.0,0.0,0.0,No Data,34.0,1.5,5.4,8.6,19300.0,1200.0,1200.0,0.41,0.667,43.0,-0.25,0.41666666666666674,-0.15625,-0.36764705882352944,0.16969696969696968
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Cake,1,Traditional,11745.0,11745.0,0.294,0.092,1639.0,1550.0,0.1395487441464453,0.13197105151128138,No,27.25,2.0,6.4,13.6,17550.0,1850.0,1300.0,0.59,0.7390000000000001,46.0,0.0,0.13541666666666674,0.0,0.0,0.06363636363636371
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Cedar,1,Traditional,11745.0,11745.0,0.294,0.092,5.0,5.0,0.0004257130693912303,0.0004257130693912303,No,19.25,2.4,3.5,17.2,14000.0,1550.0,1200.0,0.59,0.695,0.0,0.19999999999999996,-0.19791666666666663,-0.453125,0.2647058823529411,-0.1515151515151515
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Cid,0,High End,11745.0,11745.0,0.294,0.092,0.0,0.0,0.0,0.0,No Data,38.0,1.4,9.9,10.7,23000.0,1600.0,950.0,0.51,0.539,21.0,-0.30000000000000004,0.5833333333333333,0.546875,-0.21323529411764708,0.39393939393939403
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Coat,0,High End,11745.0,11745.0,0.294,0.092,0.0,0.0,0.0,0.0,No Data,32.5,1.8,10.6,14.6,25400.0,750.0,850.0,0.51,0.48200000000000004,0.0,-0.09999999999999998,0.35416666666666674,0.6562499999999998,0.07352941176470584,0.5393939393939393
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Cure,0,Size,11745.0,11745.0,0.294,0.092,0.0,0.0,0.0,0.0,No Data,32.5,1.7,5.2,9.3,19000.0,750.0,900.0,0.28,0.509,28.0,-0.15000000000000002,0.35416666666666674,-0.1875,-0.31617647058823517,0.1515151515151516
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Daze,1,Traditional,11745.0,11745.0,0.294,0.092,1036.0,998.0,0.08820774797786292,0.08497232865048956,No,28.0,3.4,5.7,14.3,17500.0,1800.0,2000.0,0.57,0.861,14.0,0.7,0.16666666666666674,-0.109375,0.05147058823529416,0.06060606060606055
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Dell,0,Low End,11745.0,11745.0,0.294,0.092,0.0,0.0,0.0,0.0,No Data,19.5,3.9,2.2,17.8,14000.0,800.0,1000.0,0.32,0.591,16.0,0.95,-0.1875,-0.65625,0.3088235294117647,-0.1515151515151515
CP133203_1_round_2_2028.xlsx,2,2028,Traditional,0,Dot,0,Performance,11745.0,11745.0,0.294,0.092,0.0,0.0,0.0,0.0,No Data,34.0,1.9,10.4,15.3,27000.0,1200.0,1500.0,0.31,0.6859999999999999,30.0,-0.050000000000000044,0.41666666666666674,0.625,0.125,0.6363636363636365
